id,exitStep,exitStepLastChangedAt,participantID,participantIDLastChangedAt,treatmentName,treatmentNameLastChangedAt,ended,endedLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,treatment,treatmentLastChangedAt,emojiArray,emojiArrayLastChangedAt,introDone,introDoneLastChangedAt,exitSurvey,exitSurveyLastChangedAt,urlParams,urlParamsLastChangedAt,name,nameLastChangedAt,recipient,recipientLastChangedAt
01HNDC52870S662PQWG67CRBYW,,,01HNDC51MJ9A6JX2ZWVCPXW1ZP,2024-01-30T14:25:15.015250865Z,experiment2-interactive,2024-01-30T14:25:15.026515696Z,,,5cc4969c3b1b1c0018f9da36,2024-01-30T14:25:15.015250865Z,01HNDC8XWYRY0CGEX6K29XMKKS,2024-01-30T14:31:46.722332166Z,4,2024-01-30T14:29:21.101931647Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:15.026515696Z,"[""🐿️"",""                     "",""🐿️"",""🐿️"",""🐿️"","""","""",""🐇"",""🐇"",""🐇""]",2024-01-30T14:36:12.665673273Z,true,2024-01-30T14:32:06.366912261Z,,,{},2024-01-30T14:25:15.420430598Z,player 2,2024-01-30T14:36:12.665673273Z,01HNDC543DM9AMPZFGG3F558DT,2024-01-30T14:41:15.281402691Z
01HNDC52GPDXSRZQQKT8V134QP,1,2024-01-30T14:38:07.597057272Z,01HNDC51QS04ZJ41E8C7T6DMQ4,2024-01-30T14:25:15.286120826Z,experiment2-interactive,2024-01-30T14:25:15.295399845Z,game ended,2024-01-30T14:36:35.053354179Z,6054bc49a73ad1f484b6ce32,2024-01-30T14:25:15.286120826Z,01HNDC2SCXASWZV5MN736AMWE2,2024-01-30T14:28:03.199494629Z,4,2024-01-30T14:28:09.674370643Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:15.295399845Z,"[""                            "","""",""🐿️"",""🐇"","""",""🐇"",""🐿️"",""🐇"",""🐇"",""🐇"",""🐇""]",2024-01-30T14:28:13.964236484Z,true,2024-01-30T14:28:13.648130371Z,"{""age"":""51"",""gender"":""Male"",""strength"":""I think I did "",""fair"":""Yes"",""feedback"":""n/a"",""education"":""bachelor"",""teammates"":""I think so and I had to just believe they were telling the truth as we are trying to all receive a bonus"",""notes"":""no"",""politics"":""Conservative"",""geo"":""British"",""ethnicity"":""White""}",2024-01-30T14:38:07.514764431Z,{},2024-01-30T14:25:15.756582067Z,player 2,2024-01-30T14:28:13.964236484Z,01HNDC5TAXY2N1AGFGSX9AY5DK,2024-01-30T14:35:54.577150048Z
01HNDC543DM9AMPZFGG3F558DT,,,01HNDC4PXR0AYGFA9X1YF4ZGHQ,2024-01-30T14:25:16.909691384Z,experiment2-interactive,2024-01-30T14:25:16.919516541Z,,,64447e9e30d89db5da840b90,2024-01-30T14:25:16.909691384Z,01HNDC8XWYRY0CGEX6K29XMKKS,2024-01-30T14:31:46.819839648Z,4,2024-01-30T14:32:00.434200825Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:16.919516541Z,"[""🐿️"",""🐿️"",""🐿️"",""🐿️"",""                     "","""",""🐇"",""🐇"",""🐿️"",""""]",2024-01-30T14:36:12.665673273Z,true,2024-01-30T14:32:10.475085351Z,,,{},2024-01-30T14:25:18.549448573Z,player 3,2024-01-30T14:36:12.665673273Z,01HNDC7FPT0R2105FXKJ5VM2MX,2024-01-30T14:41:15.281402691Z
01HNDC54D6T7P37CQA8S39RPW2,1,2024-01-30T14:39:55.099696183Z,01HNDC53TGKA2Y1D8TN4MSHH25,2024-01-30T14:25:17.222534323Z,experiment2-interactive,2024-01-30T14:25:17.232419085Z,game ended,2024-01-30T14:33:36.069663126Z,63e413ee2188feedff512183,2024-01-30T14:25:17.222534323Z,01HNDC2A4VNJPH4WH9V4PA3H0M,2024-01-30T14:25:27.130582715Z,4,2024-01-30T14:25:53.610063733Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:17.232419085Z,"[""🐿️"","""",""🐇"",""🐿️"","""",""       ""]",2024-01-30T14:26:00.087653847Z,true,2024-01-30T14:25:56.055305449Z,"{""age"":""34"",""gender"":""Male"",""strength"":""Accurately and quickly reporting my wildlife. I think that's pretty basic though, and I don't think my math worked out."",""fair"":""Yes, I actually found this study rather fun, so the pay is a bit of a bonus."",""feedback"":""I did have to restart after an app crash around \""observe 3/9\"" stage, but after refreshing I had no issues; the images were very clear and everything worked well."",""education"":""other"",""teammates"":""Everyone reported the animals right away, one participant (possibly in a defunct game - I had to restart once) mentioned chipmunks though."",""notes"":""Yes, I noted down everything and tried to (roughly, and probably poorly) calculate the fractions, adding the values to make a sum total. I counted 29 squirrels and 17 rabbits total."",""politics"":""Left"",""geo"":""British"",""ethnicity"":""Caucasian""}",2024-01-30T14:39:55.133951099Z,{},2024-01-30T14:25:17.530103789Z,player 3,2024-01-30T14:26:00.087653847Z,01HNDC54QCFEZST94NT66E1Y1V,2024-01-30T14:32:48.544014641Z
01HNDC54QCFEZST94NT66E1Y1V,1,2024-01-30T14:34:34.28134354Z,01HNDC53WPHRQEWK3Y47W6637V,2024-01-30T14:25:17.548499736Z,experiment2-interactive,2024-01-30T14:25:17.558738792Z,game ended,2024-01-30T14:33:36.069663126Z,613637a4f7a0e5359082010b,2024-01-30T14:25:17.548499736Z,01HNDC2A4VNJPH4WH9V4PA3H0M,2024-01-30T14:25:27.130582715Z,4,2024-01-30T14:25:57.706319946Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:17.558738792Z,"["""",""🐿️"",""🐿️"",""🐿️"","""",""                            "",""🐇"",""🐿️"",""🐇"",""🐇"",""🐿️""]",2024-01-30T14:26:00.087653847Z,true,2024-01-30T14:25:59.888064132Z,"{""age"":""31"",""gender"":""female"",""strength"":""Maybe numerical estimation?"",""fair"":""Yes"",""feedback"":""I had to reload the study because the game was not loading"",""education"":""master"",""teammates"":""I believed they were telling the truth, though I had the same amount of rabbits/squirrels each time"",""notes"":""No"",""politics"":""centre-left"",""geo"":""US/UK"",""ethnicity"":""white""}",2024-01-30T14:34:34.256241941Z,{},2024-01-30T14:25:17.763320759Z,player 4,2024-01-30T14:26:00.087653847Z,01HNDC2DC49BP2TY4MPWFH1ZFY,2024-01-30T14:32:48.544014641Z
01HNDC57GTCRFAQF471EZKJ3TQ,1,2024-01-30T14:36:59.004261086Z,01HNDC56Y3SD8200HPJZC6D2X3,2024-01-30T14:25:20.410530284Z,experiment2-interactive,2024-01-30T14:25:20.417876169Z,game ended,2024-01-30T14:34:53.932964312Z,62ac75a88ed59acd2d641ef5,2024-01-30T14:25:20.410530284Z,01HNDC2SJR3K7AYMSQGCJTX52W,2024-01-30T14:28:13.788963903Z,4,2024-01-30T14:28:36.669450904Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:20.417876169Z,"["""",""🐿️"","""",""""]",2024-01-30T14:28:42.774207931Z,true,2024-01-30T14:28:42.057026262Z,"{""age"":""39"",""gender"":""male"",""strength"":""Not very strong, the people I was talking to could only see squirrels and only 1 saw a rabbit so it was hard to form a good map of all the animals"",""fair"":""yes"",""feedback"":""none"",""education"":""bachelor"",""teammates"":""they seemed to be, don't think they would have a reason to lie"",""notes"":""I took mental notes"",""politics"":""centre left"",""geo"":""uk"",""ethnicity"":""white""}",2024-01-30T14:36:58.97676393Z,{},2024-01-30T14:25:20.71710959Z,player 3,2024-01-30T14:28:42.774207931Z,01HNDC6FMQSX7TXVHEXS0JEK6Y,2024-01-30T14:34:07.000724918Z
01HNDC57PD7R9GKC45YN3905TG,1,2024-01-30T14:38:32.716878331Z,01HNDC572S6BKA66X2EGM43KZ9,2024-01-30T14:25:20.589562071Z,experiment2-interactive,2024-01-30T14:25:20.597552406Z,game ended,2024-01-30T14:37:44.362358983Z,6229f49a3615b3affee96d27,2024-01-30T14:25:20.589562071Z,01HNDC2T9QZ0CEMWT2GMJKQVAP,2024-01-30T14:29:23.223466361Z,4,2024-01-30T14:29:44.543384459Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:20.597552406Z,"["""",""🐿️"",""🐿️"",""🐿️"",""🐿️"",""                     "","""",""🐇"",""🐇""]",2024-01-30T14:29:49.702508153Z,true,2024-01-30T14:29:48.965209643Z,"{""age"":""33"",""gender"":""Male"",""strength"":""Honesty"",""fair"":""Yes"",""feedback"":""N/A"",""education"":""high-school"",""teammates"":""Not sure...."",""notes"":""Yes"",""politics"":""Left"",""geo"":""British"",""ethnicity"":""White""}",2024-01-30T14:38:32.745076851Z,{},2024-01-30T14:25:20.91529609Z,player 1,2024-01-30T14:29:49.702508153Z,01HNDC5R86HA87TRZ6ED81KJ7S,2024-01-30T14:37:00.433040041Z
01HNDC5C4J29952SZDTVY7XS24,1,2024-01-30T14:35:45.745702493Z,01HNDC5BH34EEBHWSHMG043GMQ,2024-01-30T14:25:25.138880115Z,experiment2-interactive,2024-01-30T14:25:25.148062132Z,game ended,2024-01-30T14:34:13.958866233Z,5d20c6d5b1e50a001c19e622,2024-01-30T14:25:25.138880115Z,01HNDC2ARG7ZAAN8F3DSRF55KQ,2024-01-30T14:26:10.786939937Z,4,2024-01-30T14:26:21.937229864Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:25.148062132Z,"["""","""",""""]",2024-01-30T14:26:24.93229846Z,true,2024-01-30T14:26:24.683014416Z,"{""age"":""60"",""gender"":""Woman"",""strength"":""Not great, but there were no animals for me to report"",""fair"":""No idea"",""feedback"":""Not sure if this submission will work since I already reported an error and didn't realise that I would be able to continue.  Hope I haven't wasted my time."",""education"":""bachelor"",""teammates"":""I assume they were being truthful"",""notes"":""Not really"",""politics"":"""",""geo"":""United Kingdom"",""ethnicity"":""White""}",2024-01-30T14:35:45.685526972Z,{},2024-01-30T14:25:25.457814021Z,player 4,2024-01-30T14:26:24.93229846Z,01HNDC3DHQBFBFT6HMAEX3XT74,2024-01-30T14:33:27.821682288Z
01HNDC5EHSR57YAB30TXRQR5FA,1,2024-01-30T14:35:56.887782093Z,01HNDC5DNQPFNX1D3ES5ZXZ2WN,2024-01-30T14:25:27.609606882Z,experiment2-interactive,2024-01-30T14:25:27.617399435Z,game ended,2024-01-30T14:35:25.889378563Z,6159da92fcac01f8c06c327f,2024-01-30T14:25:27.609606882Z,01HNDC2BQ00H9XZGC03T039MMS,2024-01-30T14:27:53.625427151Z,4,2024-01-30T14:27:47.404152906Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:27.617399435Z,"[""🐿️"","""",""🐿️"",""       "","""",""🐇""]",2024-01-30T14:28:03.420535616Z,true,2024-01-30T14:27:57.06764201Z,"{""age"":""28"",""gender"":""Male"",""strength"":"""",""fair"":"""",""feedback"":"""",""education"":""master"",""teammates"":""I believe they were telling the truth"",""notes"":""Yes"",""politics"":""Centre"",""geo"":""Italy"",""ethnicity"":""White""}",2024-01-30T14:35:56.924117332Z,{},2024-01-30T14:25:27.896348269Z,player 4,2024-01-30T14:28:03.420535616Z,01HNDC2T6NS2A5F09RNW3GEF2V,2024-01-30T14:34:36.038667645Z
01HNDC5FEJ9NB4NJMA2MQQDX23,1,2024-01-30T14:40:41.479260797Z,01HNDC5ET446BR5TWGAHAP5CSN,2024-01-30T14:25:28.530959425Z,experiment2-interactive,2024-01-30T14:25:28.537834289Z,game ended,2024-01-30T14:38:27.244045047Z,60314709a11bc805094d9628,2024-01-30T14:25:28.530959425Z,01HNDC8WNN4N7QKYAJP6CFRVS3,2024-01-30T14:29:49.174238365Z,4,2024-01-30T14:29:38.488651723Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:28.537834289Z,"["""","""",""🐇"",""""]",2024-01-30T14:30:37.989092146Z,true,2024-01-30T14:29:53.771581888Z,"{""age"":""31"",""gender"":""male"",""strength"":""I was honest (although there was no need not to be)"",""fair"":""yes although some people didn't respond"",""feedback"":""couple of non responders"",""education"":"""",""teammates"":""i don't know"",""notes"":""yes but not for every round"",""politics"":""none"",""geo"":""Manchester, UK"",""ethnicity"":""white""}",2024-01-30T14:40:41.532255861Z,{},2024-01-30T14:25:28.851018618Z,player 3,2024-01-30T14:30:37.989092146Z,01HNDC68AXAHX4C5N0AVJ0VNJ7,2024-01-30T14:37:44.55043098Z
01HNDC5R86HA87TRZ6ED81KJ7S,1,2024-01-30T14:39:10.942327697Z,01HNDC5QNXGV2XXXXEP9MQRFTX,2024-01-30T14:25:37.54293565Z,experiment2-interactive,2024-01-30T14:25:37.553727868Z,game ended,2024-01-30T14:37:44.362358983Z,62a371a9354d51b6d8170763,2024-01-30T14:25:37.54293565Z,01HNDC2T9QZ0CEMWT2GMJKQVAP,2024-01-30T14:29:23.223466361Z,4,2024-01-30T14:29:33.207976139Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:37.553727868Z,"["""",""              "","""",""🐿️"",""🐿️"",""🐿️"",""🐇"",""🐿️""]",2024-01-30T14:29:49.702508153Z,true,2024-01-30T14:29:36.936089685Z,"{""age"":""30"",""gender"":""Male"",""strength"":""Clear communication"",""fair"":""Yes"",""feedback"":""I found the slider a little difficult to understand at first, it would be better in my opinion to have the slider without the all squirrels and all rabbits annotations."",""education"":""master"",""teammates"":""I think they were telling the truth? There was no reason or advantage not to."",""notes"":""No"",""politics"":""Centre"",""geo"":""UK"",""ethnicity"":""White""}",2024-01-30T14:39:11.005917957Z,{},2024-01-30T14:25:37.847036869Z,player 2,2024-01-30T14:29:49.702508153Z,01HNDC5XK8N3JYR7MC21HE19S9,2024-01-30T14:37:00.433040041Z
01HNDC5RQD0G31WP42ZWKTYQTQ,1,2024-01-30T14:36:54.420897449Z,01HNDC5QY40WYHZVX78TXH6T9P,2024-01-30T14:25:38.029249581Z,experiment2-interactive,2024-01-30T14:25:38.03636316Z,game ended,2024-01-30T14:35:10.646144891Z,62b6cb277460cccbc8f27ad5,2024-01-30T14:25:38.029249581Z,01HNDC2B8DN3C5F3W5HR7P7DG3,2024-01-30T14:26:55.172691931Z,4,2024-01-30T14:26:53.021406573Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:38.03636316Z,"[""🐇"",""       "",""🐿️"","""",""""]",2024-01-30T14:27:13.037921437Z,true,2024-01-30T14:26:55.793421941Z,"{""age"":""54"",""gender"":""female"",""strength"":""very good"",""fair"":""yes I was fair"",""feedback"":"""",""education"":""high-school"",""teammates"":""yeah I believed them"",""notes"":""yes"",""politics"":""right"",""geo"":""english"",""ethnicity"":""white""}",2024-01-30T14:36:54.356149584Z,{},2024-01-30T14:25:38.567544466Z,player 3,2024-01-30T14:27:13.037921437Z,01HNDC6D84XCESFNT6AVBCK5QH,2024-01-30T14:34:20.131201395Z
01HNDC5TAXY2N1AGFGSX9AY5DK,1,2024-01-30T14:37:06.21807952Z,01HNDC5ST3SHB2TCR1WTGR3STV,2024-01-30T14:25:39.677809163Z,experiment2-interactive,2024-01-30T14:25:39.684909947Z,game ended,2024-01-30T14:36:35.053354179Z,65366f4b5959e6cea283f90a,2024-01-30T14:25:39.677809163Z,01HNDC2SCXASWZV5MN736AMWE2,2024-01-30T14:28:03.199494629Z,4,2024-01-30T14:28:05.131188057Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:39.684909947Z,"["""","""",""🐿️"",""🐿️"",""       ""]",2024-01-30T14:28:13.964236484Z,true,2024-01-30T14:28:09.399897572Z,"{""age"":""32"",""gender"":""Male"",""strength"":""Strong"",""fair"":""Yes"",""feedback"":""No"",""education"":""high-school"",""teammates"":""Yes"",""notes"":""N/A"",""politics"":""Centre"",""geo"":""Canada"",""ethnicity"":""Asian""}",2024-01-30T14:37:06.297255464Z,{},2024-01-30T14:25:39.891526575Z,player 3,2024-01-30T14:28:13.964236484Z,01HNDC6R63PP5AXE04CNS7DDKX,2024-01-30T14:35:54.577150048Z
01HNDC5TCV4XRJQR0ZMGE8RH5T,1,2024-01-30T14:35:42.026472173Z,01HNDC5SQJ2BWNPVNACZ969PBF,2024-01-30T14:25:39.740002669Z,experiment2-interactive,2024-01-30T14:25:39.75503567Z,game ended,2024-01-30T14:34:27.696909895Z,5f2eb1d21cdf492436120f62,2024-01-30T14:25:39.740002669Z,01HNDC2AYD78NVQPS5K3YNYW8T,2024-01-30T14:26:24.843851869Z,4,2024-01-30T14:26:25.823030204Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:39.75503567Z,"[""       "","""",""🐇"",""🐇"",""""]",2024-01-30T14:26:38.905132949Z,true,2024-01-30T14:26:31.509223069Z,"{""age"":""45"",""gender"":""Female"",""strength"":""giving accurate info on what I saw"",""fair"":""yes"",""feedback"":""had an issue with original attempt, system crashed, had to go back to beginning and redo"",""education"":""high-school"",""teammates"":""I assume so"",""notes"":""no"",""politics"":""None"",""geo"":""UK"",""ethnicity"":""White British""}",2024-01-30T14:35:41.99551239Z,{},2024-01-30T14:25:40.096424387Z,player 3,2024-01-30T14:26:38.905132949Z,01HNDC6B7933V7CM72SWY59YEM,2024-01-30T14:33:30.550629295Z
01HNDC5XK8N3JYR7MC21HE19S9,1,2024-01-30T14:38:42.07147947Z,01HNDC5WZN949S7HB2WM484C2G,2024-01-30T14:25:43.01678107Z,experiment2-interactive,2024-01-30T14:25:43.024531083Z,game ended,2024-01-30T14:37:44.362358983Z,5ed65d48c55b9b07d9efc6f0,2024-01-30T14:25:43.01678107Z,01HNDC2T9QZ0CEMWT2GMJKQVAP,2024-01-30T14:29:23.223466361Z,4,2024-01-30T14:29:35.784075061Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:43.024531083Z,"["""","""",""""]",2024-01-30T14:29:49.702508153Z,true,2024-01-30T14:29:44.280363339Z,"{""age"":""37"",""gender"":""male"",""strength"":""very"",""fair"":""no"",""feedback"":""n/a"",""education"":""bachelor"",""teammates"":""May be not"",""notes"":""Yes I Did"",""politics"":"""",""geo"":"""",""ethnicity"":""Asian or Asian British - Indian""}",2024-01-30T14:38:42.039884119Z,{},2024-01-30T14:25:43.327002215Z,player 3,2024-01-30T14:29:49.702508153Z,01HNDC6M3F63ANYY9TP9NH7V6F,2024-01-30T14:37:00.433040041Z
01HNDC5XP6H9ESMHR8CFF17GX2,1,2024-01-30T14:38:26.906445731Z,01HNDC5X1FGXDXDYA5YM1JN8XT,2024-01-30T14:25:43.11049078Z,experiment2-interactive,2024-01-30T14:25:43.118668498Z,game ended,2024-01-30T14:37:34.129466217Z,5d87a74208667b0001eff922,2024-01-30T14:25:43.11049078Z,01HNDC2T05X9ANCWST3ZR6T9ZN,2024-01-30T14:28:42.519951129Z,4,2024-01-30T14:28:26.488672267Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:43.118668498Z,"["""","""",""""]",2024-01-30T14:28:54.195808021Z,true,2024-01-30T14:28:46.966714248Z,"{""age"":""53"",""gender"":""Male"",""strength"":"""",""fair"":""No not really"",""feedback"":"""",""education"":""master"",""teammates"":""Not sure"",""notes"":""No I didnt"",""politics"":"""",""geo"":""United Kingdom"",""ethnicity"":""Whie""}",2024-01-30T14:38:26.875585578Z,{},2024-01-30T14:25:43.423640156Z,player 1,2024-01-30T14:28:54.195808021Z,01HNDC6XK1T7DHGV9ADB2JDP6F,2024-01-30T14:36:41.420157051Z
01HNDC62S3XQRYNJPQV3X9N8Y3,1,2024-01-30T14:39:56.232773941Z,01HNDC61X5W9APTS8GC53BQM53,2024-01-30T14:25:48.32349007Z,experiment2-interactive,2024-01-30T14:25:48.336166576Z,game ended,2024-01-30T14:38:23.887865849Z,5bb535574cb73b00011437d0,2024-01-30T14:25:48.32349007Z,01HNDC2T50J2XXFGA5JYGG22V8,2024-01-30T14:28:53.989594584Z,4,2024-01-30T14:28:56.087678076Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:48.336166576Z,"["""","""",""""]",2024-01-30T14:29:23.442722232Z,true,2024-01-30T14:29:06.689514459Z,"{""age"":""26"",""gender"":""male"",""strength"":""medium"",""fair"":""yes"",""feedback"":"""",""education"":""high-school"",""teammates"":""they were mostly straightforward and hopefully honest"",""notes"":""yes"",""politics"":""socialist"",""geo"":""United Kingdom"",""ethnicity"":""white european""}",2024-01-30T14:39:56.259260127Z,{},2024-01-30T14:25:48.790714477Z,player 2,2024-01-30T14:29:23.442722232Z,01HNDC6HRX8TM5AM9VA2R3W3CJ,2024-01-30T14:37:30.58804851Z
01HNDC645B7V9G4HAWS35HBAN6,,,01HNDC63TTKM1RAKKRMK03J9QW,2024-01-30T14:25:49.739952136Z,experiment2-interactive,2024-01-30T14:25:49.750514826Z,game ended,2024-01-30T14:39:48.048115722Z,6525b562b415d2f7ed82196e,2024-01-30T14:25:49.739952136Z,01HNDC8X9AJ1GFFCCZJ3AWABH1,2024-01-30T14:30:37.32856871Z,4,2024-01-30T14:30:14.797632902Z,"{""condition"":""interactive"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:25:49.750514826Z,"["""",""                            "",""🐿️"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐇"",""🐇"","""",""🐿️""]",2024-01-30T14:31:48.583854266Z,true,2024-01-30T14:31:18.161187184Z,,,{},2024-01-30T14:25:49.901624277Z,player 3,2024-01-30T14:31:48.583854266Z,01HNDC6XD3WGF2NY9P5A1EVH24,2024-01-30T14:39:07.809609058Z
01HNDC2ANR1XXE71NH09663030,1,2024-01-30T14:29:34.669604281Z,01HNDC2A8MEJSXN1VZ12DY2Y26,2024-01-30T14:23:45.336943503Z,experiment2-slider,2024-01-30T14:23:45.345803914Z,game ended,2024-01-30T14:27:24.967727527Z,608c21dcfbaea78d4285c25a,2024-01-30T14:23:45.336943503Z,01HNDC2A4W0MVF0WFWE3QRW4PK,2024-01-30T14:24:32.537420235Z,3,2024-01-30T14:24:28.08691596Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:23:45.345803914Z,"[""                     "",""🐿️"",""🐿️"",""🐿️"","""",""🐿️"","""",""🐇"",""🐇""]",2024-01-30T14:24:54.332098564Z,true,2024-01-30T14:24:50.064626628Z,"{""age"":""55"",""gender"":""Female"",""strength"":""My strength is seeing a pattern and not making assumptions with limited information."",""fair"":""Yes"",""feedback"":""no"",""education"":""master"",""teammates"":""Yes, the results seemed to indicate they were truthful "",""notes"":""Yes"",""politics"":""Libreral"",""geo"":""Canadian"",""ethnicity"":""Caucasian""}",2024-01-30T14:29:34.657216778Z,{},2024-01-30T14:23:45.657011899Z,player 1,2024-01-30T14:24:54.332098564Z,01HNDC2BWH5SYS98M56DZ07EEP,2024-01-30T14:27:17.877283825Z
01HNDC2BWH5SYS98M56DZ07EEP,1,2024-01-30T14:28:12.243347281Z,01HNDC2B2VNPQRP08C8M34HQK7,2024-01-30T14:23:46.57780548Z,experiment2-slider,2024-01-30T14:23:46.585839786Z,game ended,2024-01-30T14:27:24.967727527Z,594f5f0b6208900001db0b8f,2024-01-30T14:23:46.57780548Z,01HNDC2A4W0MVF0WFWE3QRW4PK,2024-01-30T14:24:32.537420235Z,3,2024-01-30T14:24:50.722669779Z,"{""condition"":""slider"",""opinion"":""slider"",""playerCount"":4,""trueP"":0.3}",2024-01-30T14:23:46.585839786Z,"[""🐇"",""🐿️"",""                            "",""🐇"",""🐿️"",""🐇"",""🐿️"",""🐿️"",""🐿️"","""",""""]",2024-01-30T14:24:54.332098564Z,true,2024-01-30T14:24:54.123063814Z,"{""age"":""41"",""gender"":""Female"",""strength"":""Average"",""fair"":""Very"",""feedback"":""Took a while to load "",""education"":""high-school"",""teammates"":""Not sure"",""notes"":""No"",""politics"":""Centre"",""geo"":""UK"",""ethnicity"":""White""}",2024-01-30T14:28:12.233939408Z,{},2024-01-30T14:23:46.875519004Z,player 2,2024-01-30T14:24:54.332098564Z,01HNDC31WYP14N9WEZ0NCMDYTR,2024-01-30T14:27:17.877283825Z
